transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,merchant_name,currency,amount,fee
T1000283,C100422,2024-09-03 07:30:03,card_spend,food_delivery,Maxis,MYR,101.55,0.28
T1000284,C104083,2022-04-30 05:44:24,transfer_out,travel,Lazada,MYR,376.07,2.35
T1000285,C107105,2024-10-21 01:22:40,fx_spend,ecommerce,Shopee,MYR,88.74,0.51
T1000286,C104818,01/11/2023 05:28,card_spend,food_delivery,TNG,MYR,120.67,0.29
T1000287,C102766,2024-03-27 04:24:20,card_spend,travel,Grab,SGD,121.43,0.41
T1000288,C102436,2025-01-22 19:18:23,fx_spend,subscriptions,Netflix,MYR,332.81,1.7
T1000289,C101930,2024-05-17 06:56:22,card_spend,ride_hailing,Samsung,SGD,81.74,0.82
T1000290,C100423,2025-02-15 04:39:15,card_spend,ecommerce,AEON,PHP,167.52,0.64
T1000291,C106292,2022-12-13 02:31:10,transfer_in,ecommerce,AEON,MYR,218.32,0.0
T1000292,C100582,27/06/2024 08:01,card_spend,food_delivery,TNG,PHP,44.21,0.17
T1000293,C101629,2022-09-06 13:10:03,card_spend,utilities,TNG,MYR,114.81,0.47
T1000294,C103484,24/04/2022 08:07,card_spend,ecommerce,AEON,MYR,5.38,0.2
T1000295,C105414,2025-06-17 10:46:54,card_spend,travel,Lazada,VND,130.09,0.09
T1000296,C102825,2022-04-12 06:38:24,card_spend,travel,AirAsia,MYR,206.05,0.95
T1000297,C107456,2025-09-24 11:46:47,fx_spend,ecommerce,Tesco,MYR,167.73,0.64
T1000298,C105521,2023-05-01 08:49:18,card_spend,subscriptions,Maxis ,MYR,104.99,0.4
T1000299,C100110,2025-05-11 16:59:06,card_spend,groceries,Netflix,MYR,103.51,0.68
T1000300,C104455,2023-01-18 17:32:57,card_spend,utilities,Tesco,MYR,175.09,0.32
T1000301,C100471,10/09/2024 13:02,cash_withdrawal,food_delivery,Netflix,USD,262.16,1.48
T1000302,C102334,10/08/2023 09:03,transfer_out,ecommerce,TNB,USD,372.14,0.33
T1000303,C100561,2024-02-09 19:53:58,fx_spend,groceries,Tesco,MYR,99.3,0.97
T1000304,C100253,2024-05-05 00:52:49,card_spend,ecommerce,Samsung,PHP,183.07,0.16
T1000305,C104077,2023-06-22 18:04:37,cash_withdrawal,groceries,Netflix,IDR,196.19,1.91
T1000306,C107621,31/03/2024 08:50,card_spend,utilities,AirAsia,THB,46.03,0.34
T1000307,C100212,2023-12-03 12:29:53,transfer_out,groceries,Lazada,MYR,278.82,2.08
T1000308,C105795,2022-12-30 01:21:18,transfer_out,groceries,Maxis,MYR,202.29,2.51
T1000309,C102054,29/10/2022 11:21,card_spend,ecommerce,Tesco,SGD,98.86,0.17
T1000310,C107864,2025-05-31 18:22:25,card_spend,utilities,AirAsia,MYR,84.91,0.75
T1000311,C104612,2025-02-28 16:49:46,transfer_out,subscriptions,Lazada,THB,563.34,1.19
T1000312,C105537,2024-11-24 11:11:55,card_spend,ecommerce,Tesco,USD,179.72,0.56
T1000313,C104602,2023-02-15 16:55:33,card_spend,travel,TNG,MYR,207.85,0.3
T1000314,C107959,24/08/2023 17:51,transfer_in,ride_hailing,Samsung,VND,520.77,0.0
T1000315,C105773,2023-08-12 00:35:01,transfer_out,groceries,Samsung,MYR,234.98,1.68
T1000316,C103132,2024-01-20 11:53:19,card_spend,utilities,Maxis,THB,0.91,0.53
T1000317,C106702,2023-10-28 15:13:44,card_spend,ecommerce,AEON,VND,16.26,0.42
T1000318,C101533,2025-02-16 17:33:07,transfer_in,subscriptions,Lazada,MYR,113.05,0.0
T1000319,C101436,13/09/2023 04:17,transfer_in,groceries,Samsung,SGD,585.86,0.0
T1000320,C105516,2024-04-04 19:54:43,transfer_in,utilities,Netflix,MYR,158.68,0.0
T1000321,C106605,2022-07-19 22:30:01,transfer_in,ride_hailing,Lazada,MYR,360.28,0.0
T1000322,C100462,14/08/2024 12:30,card_spend,groceries,Samsung,MYR,145.88,0.44
T1000323,C104735,2022-11-19 16:59:36,card_spend,electronics,AirAsia,VND,85.32,0.54
T1000324,C100430,26/03/2022 14:18,cash_withdrawal,ride_hailing,Shopee,MYR,330.03,2.85
T1000325,C102761,2022-02-10 21:42:15,transfer_out,electronics,Tesco,MYR,113.57,1.64
T1000326,C102698,2025-02-23 07:10:13,card_spend,travel,Grab,MYR,86.13,1.09
T1000327,C102672,29/01/2024 11:19,transfer_out,ecommerce,AEON,MYR,380.33,1.83
T1000328,C102295,2022-11-21 07:27:00,transfer_out,subscriptions,TNG,MYR,428.53,2.76
T1000329,C101141,2024-01-03 23:43:01,transfer_out,subscriptions,Maxis,MYR,412.05,1.36
T1000330,C102670,2022-01-23 17:04:58,card_spend,groceries,Tesco,MYR,14.93,0.66
T1000331,C107762,2023-01-08 22:08:45,transfer_out,ecommerce,AirAsia,MYR,57.61,1.99
T1000332,C101040,2024-02-24 14:19:16,transfer_in,travel,AirAsia,MYR,919.05,0.0
T1000333,C103119,2023-12-05 16:12:50,cash_withdrawal,food_delivery,Shopee,SGD,189.77,1.48
T1000334,C101265,20/05/2025 00:17,card_spend,subscriptions,Samsung ,MYR,110.11,0.0
T1000335,C104804,2024-02-07 13:57:54,card_spend,ecommerce,TNG,USD,77.88,0.12
T1000336,C104212,28/03/2023 11:40,fx_spend,groceries,Lazada,MYR,17.87,1.74
T1000337,C107070,2025-08-09 01:58:06,transfer_out,ride_hailing,TNG,MYR,278.62,0.9
T1000338,C101828,2023-11-03 21:40:07,card_spend,utilities,TNG,MYR,161.28,0.36
T1000339,C100906,2025-08-11 20:58:06,card_spend,food_delivery,TNG,USD,101.27,
T1000340,C105065,22/02/2023 11:50,card_spend,food_delivery,Netflix,IDR,59.86,0.84
T1000341,C104476,2022-12-27 17:19:54,cash_withdrawal,groceries,Lazada,MYR,212.74,1.42
T1000342,C104961,28/02/2024 11:42,transfer_out,ecommerce,Tesco,MYR,57.42,1.82
T1000343,C104119,2024-10-27 23:40:22,transfer_out,subscriptions,TNG,MYR,489.49,1.75
T1000344,C105812,2023-06-15 18:05:56,card_spend,ride_hailing,tesco,MYR,134.51,0.54
T1000345,C100396,2022-01-27 04:35:50,card_spend,ecommerce,Samsung,USD,70.09,0.42
T1000346,C107905,2024-03-26 06:28:55,transfer_out,travel,AEON,MYR,379.78,1.47
T1000347,C104110,2024-03-16 00:24:39,card_spend,ecommerce,Netflix,MYR,26.81,0.26
T1000348,C107138,17/08/2025 01:48,card_spend,ride_hailing,Tesco,MYR,78.27,0.97
T1000349,C102191,2022-09-17 13:00:54,card_spend,groceries,TNB,MYR,53.1,0.32
T1000350,C102337,2023-08-01 21:48:41,transfer_in,ecommerce,Netflix,IDR,432.33,0.0
T1000351,C104282,2024-11-10 12:02:55,card_spend,subscriptions,AirAsia,MYR,26.26,0.99
T1000352,C105270,2023-12-02 12:56:52,fx_spend,food_delivery,Lazada,MYR,152.6,0.08
T1000353,C102478,2022-02-17 13:34:09,transfer_out,electronics,Samsung,MYR,4.46,1.94
T1000354,C105088,2023-03-15 19:31:18,transfer_in,travel,Lazada,MYR,220.38,0.0
T1000355,C107389,2023-02-17 16:08:13,transfer_in,utilities,AEON,MYR,216.76,0.0
T1000356,C104673,15/02/2025 17:07,card_spend,ecommerce,TNG,MYR,73.87,0.4
T1000357,C107114,2025-03-21 05:19:11,card_spend,utilities,Maxis,USD,41.82,0.59
T1000358,C106614,2023-06-08 14:31:27,transfer_in,food_delivery,AEON,IDR,18.36,0.0
T1000359,C103374,2025-04-27 20:53:30,card_spend,groceries,AirAsia,MYR,77.18,0.07
T1000360,C101244,2023-06-26 04:36:50,card_spend,ride_hailing,TNG,MYR,69.45,0.0
T1000361,C106993,2023-01-30 03:18:49,card_spend,ride_hailing,Grab,MYR,102.86,0.05
T1000362,C104991,2022-09-12 09:57:59,fx_spend,ecommerce,TNG,USD,207.19,1.44
T1000363,C105777,2024-05-16 19:57:21,card_spend,groceries,TNG,MYR,106.16,0.53
T1000364,C107847,2023-01-17 17:39:32,transfer_in,food_delivery,Tesco,USD,220.12,0.0
T1000365,C107514,2023-07-25 11:03:25,fx_spend,subscriptions,Lazada,SGD,60.24,1.3
T1000366,C105267,2024-09-11 09:16:17,transfer_out,subscriptions,Netflix,MYR,205.15,0.57
T1000367,C107704,2024-03-06 04:04:45,transfer_out,food_delivery,Grab,MYR,187.43,0.89
T1000368,C107170,2024-04-17 20:07:55,card_spend,groceries,Tesco,MYR,108.22,0.47
T1000369,C100030,2024-01-15 16:36:40,transfer_out,ecommerce,Netflix,MYR,409.12,2.2
T1000370,C105968,2024-09-03 14:50:05,card_spend,electronics,Shopee,MYR,3.16,0.79
T1000371,C106190,2023-01-30 13:54:18,card_spend,food_delivery,Maxis,IDR,36.8,0.71
T1000372,C101861,2022-09-25 02:49:54,transfer_out,ecommerce,Grab,IDR,208.32,2.65
T1000373,C105918,01/06/2022 10:12,transfer_in,travel,Samsung,USD,539.0,0.0
T1000374,C101435,2022-03-14 23:53:57,transfer_in,ecommerce,AirAsia,MYR,400.03,0.0
T1000375,C107551,2024-06-22 04:27:02,card_spend,travel,Grab,MYR,47.27,0.95
T1000376,C106328,2023-02-18 23:56:03,card_spend,travel,Maxis,PHP,69.7,0.68
T1000377,C101493,2022-12-29 14:00:55,card_spend,subscriptions,AEON,SGD,96.3,0.64
T1000378,C105336,2025-08-24 22:02:11,card_spend,travel,Grab,MYR,107.43,
T1000379,C104910,24/04/2024 23:32,card_spend,ecommerce,Lazada,MYR,23.15,0.25
T1000380,C106459,2022-03-11 14:10:36,card_spend,ecommerce,Tesco,MYR,130.4,0.67
T1000381,C104763,2023-06-26 03:07:38,card_spend,ecommerce,Shopee,MYR,112.35,0.23
T1000382,C106548,2025-04-20 16:48:12,card_spend,electronics,AirAsia,MYR,78.07,
T1000383,C102480,2023-03-14 06:59:01,fx_spend,ride_hailing,AEON,SGD,29.67,
T1000384,C106747,2024-12-01 17:24:54,fx_spend,ecommerce,AEON,MYR,0.35,1.28
T1000385,C103567,2025-05-05 20:36:09,card_spend,utilities,Samsung,MYR,15.57,0.64
T1000386,C103303,2023-12-09 04:43:39,transfer_out,ride_hailing,Shopee,USD,79.93,1.08
T1000387,C107612,31/07/2025 22:17,fx_spend,ride_hailing,Netflix,PHP,25.72,0.72
T1000388,C106403,2025-05-29 11:24:48,card_spend,travel,TNG,MYR,98.65,0.77
T1000389,C101009,2024-07-06 05:53:12,card_spend,ride_hailing,AEON,IDR,79.6,0.58
T1000390,C100513,2024-10-04 14:56:08,card_spend,subscriptions,Tesco,PHP,134.15,0.12
T1000391,C105303,2025-02-04 17:08:25,transfer_out,food_delivery,Grab,MYR,54.04,0.5
T1000392,C107198,2023-02-15 02:15:29,transfer_out,ecommerce,AEON,IDR,460.23,2.04
T1000393,C100127,2025-03-03 04:46:21,card_spend,groceries,AirAsia,SGD,80.97,0.73
T1000394,C102534,2024-03-04 16:00:12,card_spend,travel,Grab,MYR,47.95,0.84
T1000395,C100789,2024-07-05 15:13:29,card_spend,travel,Lazada,MYR,160.54,0.31
T1000396,C100950,2024-03-04 21:14:17,fx_spend,utilities,TNG,USD,209.74,0.91
T1000397,C102582,2022-12-28 00:09:33,fx_spend,ecommerce,Netflix,IDR,174.87,1.75
T1000398,C102995,11/01/2022 05:54,card_spend,ride_hailing,TNG,THB,19.01,0.77
T1000399,C102954,2025-09-24 15:15:10,card_spend,utilities,Shopee,VND,60.87,0.11
T1000400,C103771,2022-07-06 08:19:04,card_spend,ride_hailing,Tesco,VND,92.79,0.45
T1000401,C104411,2024-03-20 09:39:22,card_spend,utilities,Maxis,VND,4.78,0.51
T1000402,C101988,2025-03-27 17:10:13,cash_withdrawal,food_delivery,TNG,SGD,208.12,1.52
T1000403,C101889,2025-07-13 07:33:25,transfer_out,ride_hailing,TNB,PHP,143.1,1.48
T1000404,C104994,24/10/2023 02:33,card_spend,ecommerce,Samsung,MYR,116.84,0.64
T1000405,C106805,2025-07-01 15:33:46,card_spend,ride_hailing,Samsung,MYR,59.99,0.38
T1000406,C103618,2022-03-18 22:42:09,card_spend,food_delivery,Tesco,MYR,22.07,0.46
T1000407,C101371,12/04/2024 04:12,transfer_out,ecommerce,AEON,MYR,5.79,1.75
T1000408,C103279,2022-02-14 12:24:23,fx_spend,ecommerce,AirAsia,MYR,245.83,0.14
T1000409,C102730,2025-04-13 13:03:52,card_spend,electronics,Lazada,MYR,58.3,0.34
T1000410,C107238,16/01/2025 11:31,transfer_out,groceries,AEON,MYR,355.5,2.07
T1000411,C102882,2023-12-30 03:45:24,card_spend,subscriptions,Maxis,SGD,27.66,0.0
T1000412,C105548,2023-07-26 01:36:47,card_spend,groceries,Netflix,MYR,15.88,0.82
T1000413,C106623,2025-05-13 05:27:25,transfer_in,utilities,Netflix,MYR,120.73,0.0
T1000414,C107736,2025-01-15 09:56:05,card_spend,groceries,Maxis,SGD,102.88,0.03
T1000415,C101356,08/12/2022 21:39,card_spend,electronics,Maxis,PHP,14.28,0.84
T1000416,C106557,2024-06-09 21:16:40,transfer_in,electronics,Lazada,THB,388.69,0.0
T1000417,C100468,2022-12-23 06:17:36,card_spend,utilities,Tesco,IDR,55.72,0.0
T1000418,C106923,21/10/2024 16:24,card_spend,electronics,Maxis,VND,28.13,0.27
T1000419,C103902,2024-12-28 07:30:50,transfer_out,ride_hailing,TNB,THB,443.64,0.64
T1000420,C106575,2025-02-02 23:56:08,card_spend,ecommerce,shopee,PHP,186.08,0.87
T1000421,C104592,2024-07-05 10:32:39,card_spend,groceries,AEON,THB,76.47,0.04
T1000422,C106227,2024-05-08 05:12:16,card_spend,ecommerce,Grab,USD,111.17,0.45
T1000423,C104129,2025-09-14 15:49:44,card_spend,food_delivery,Tesco,MYR,58.99,0.06
T1000424,C106264,2023-07-15 07:24:58,fx_spend,ecommerce,Netflix,PHP,102.08,1.44
T1000425,C105961,2025-04-05 15:48:02,fx_spend,ecommerce,Lazada,PHP,130.18,1.39
T1000426,C100690,2023-08-07 19:33:50,card_spend,subscriptions,Netflix,MYR,65.97,0.88
T1000427,C100026,2023-12-03 06:44:41,card_spend,ride_hailing,LAZADA,MYR,138.97,0.72
T1000428,C106127,2025-03-30 16:40:22,card_spend,food_delivery,AirAsia,SGD,12.83,0.3
T1000429,C101604,2025-03-30 17:54:12,transfer_out,electronics,Lazada,MYR,43.19,0.33
T1000430,C103338,2023-10-21 03:46:45,card_spend,electronics,TNG,MYR,105.0,0.74
T1000431,C101902,2025-05-02 02:53:44,transfer_out,subscriptions,Shopee,USD,134.81,2.48
T1000432,C102865,2022-01-14 21:17:54,fx_spend,groceries,AirAsia,SGD,75.81,0.22
T1000433,C102767,2022-02-14 19:06:57,transfer_out,ecommerce,Lazada,THB,532.62,0.97
T1000434,C101289,2025-08-31 16:03:34,card_spend,utilities,Tesco,MYR,95.9,1.08
T1000435,C101048,2025-03-22 09:39:40,transfer_out,food_delivery,AirAsia,MYR,357.26,1.85
T1000436,C100389,2024-12-29 22:53:29,transfer_out,electronics,Lazada,MYR,351.61,1.54
T1000437,C106120,2023-01-27 15:35:28,card_spend,ecommerce,Lazada,MYR,11.59,0.16
T1000438,C101738,2022-10-09 18:14:17,transfer_in,ecommerce,TNB,IDR,13.67,0.0
T1000439,C105779,2024-01-15 05:27:56,card_spend,electronics,AEON,USD,203.18,0.85
T1000440,C104238,2022-03-03 20:44:44,card_spend,ecommerce,Netflix,MYR,119.38,0.58
T1000441,C101027,2024-07-05 12:04:27,card_spend,travel,TNG,SGD,21.32,0.74
T1000442,C101603,2024-03-10 16:06:37,card_spend,utilities,Grab,MYR,53.89,0.28
T1000443,C100339,08/01/2023 07:34,card_spend,food_delivery,Netflix,MYR,144.73,0.72
T1000444,C105675,2024-07-24 14:38:41,fx_spend,ecommerce,Maxis,MYR,215.31,0.1
T1000445,C102154,2023-10-01 18:30:10,card_spend,ride_hailing,grab,PHP,20.73,0.34
T1000446,C105105,2025-03-11 10:25:07,card_spend,subscriptions,Netflix,VND,179.8,0.03
T1000447,C106404,06/06/2023 05:28,card_spend,utilities, Samsung,MYR,5.62,0.3
T1000448,C101888,30/03/2023 02:50,transfer_out,electronics,Netflix,MYR,368.31,1.86
T1000449,C102193,2025-02-18 06:31:40,card_spend,ecommerce,Samsung,USD,119.55,0.41
T1000450,C106260,2025-07-07 14:06:47,transfer_out,utilities,Lazada,VND,779.78,
T1000451,C105144,2025-08-22 00:08:11,transfer_out,utilities,TNG,MYR,438.75,0.49
T1000452,C104610,2024-03-27 10:13:58,transfer_in,ecommerce,Lazada,MYR,304.13,0.0
T1000453,C106774,2025-09-25 03:14:22,card_spend,subscriptions,Shopee,MYR,62.73,0.73
T1000454,C104108,2024-09-03 12:34:40,card_spend,ride_hailing,Lazada,MYR,46.29,0.08
T1000455,C106731,2024-06-27 10:16:34,cash_withdrawal,electronics,Shopee,MYR,125.73,1.82
T1000456,C100111,11/04/2023 17:44,fx_spend,ride_hailing,Maxis,SGD,16.95,2.42
T1000457,C106280,2024-09-08 15:43:03,card_spend,food_delivery,TNB,SGD,90.51,0.37
T1000458,C101307,2022-11-03 03:29:29,card_spend,food_delivery,TNB,MYR,115.48,0.79
T1000459,C102926,2024-11-25 06:47:34,card_spend,groceries,AirAsia,MYR,38.15,0.53
T1000460,C107559,12/03/2025 18:06,card_spend,food_delivery,Tesco,MYR,51.86,0.47
T1000461,C107689,2022-12-02 20:56:05,card_spend,ride_hailing,Netflix,MYR,71.34,0.32
T1000462,C107582,2025-04-30 03:40:21,card_spend,groceries,Samsung,MYR,16.59,0.41
T1000463,C104158,01/04/2025 16:24,transfer_out,ecommerce,Netflix,IDR,350.2,0.73
T1000464,C104011,2024-03-09 08:08:31,transfer_in,ride_hailing,TNB,USD,414.38,0.0
T1000465,C104931,2024-09-29 12:23:23,fx_spend,food_delivery,TNG,MYR,98.47,1.08
T1000466,C101039,13/01/2022 20:57,card_spend,travel,AEON,MYR,56.26,0.28
T1000467,C103072,2025-02-09 20:14:35,card_spend,subscriptions,Lazada,MYR,40.08,0.37
T1000468,C105571,25/07/2023 08:36,card_spend,groceries,Netflix,MYR,67.91,0.22
T1000469,C106065,2022-12-04 05:59:07,card_spend,groceries,Lazada,MYR,117.78,0.0
T1000470,C103741,2023-10-01 10:56:50,card_spend,ride_hailing,Shopee,MYR,12.55,0.19
T1000471,C107579,2022-12-26 07:46:53,fx_spend,groceries,TNG,VND,176.72,0.88
T1000472,C102878,2023-01-27 02:50:54,card_spend,subscriptions,Tesco,MYR,25.6,0.05
T1000473,C102189,2023-11-21 06:58:18,transfer_in,utilities,Netflix,MYR,428.69,0.0
T1000474,C105457,2025-05-12 08:58:46,transfer_in,food_delivery,Lazada,USD,445.93,0.0
T1000475,C101778,06/09/2024 10:44,transfer_out,ecommerce,LAZADA,MYR,200.84,1.17
T1000476,C104909,2022-05-04 13:16:48,card_spend,ride_hailing,Maxis,USD,91.63,1.09
T1000477,C100690,2024-12-05 22:24:54,card_spend,ecommerce,Shopee,PHP,40.57,0.57
T1000478,C101539,2023-08-25 13:52:22,transfer_out,food_delivery,Netflix,MYR,243.12,1.36
T1000479,C103648,2024-02-09 14:08:27,transfer_out,groceries,TNG,SGD,133.24,0.61
T1000480,C106458,2024-02-21 01:38:28,transfer_out,ecommerce,TNG,MYR,534.45,0.42
T1000481,C104343,05/03/2022 06:21,card_spend,travel,Maxis,SGD,58.9,0.66
T1000482,C105235,2023-02-05 07:01:56,card_spend,groceries,TNG,PHP,56.97,0.26
T1000483,C105013,2025-04-27 18:24:33,card_spend,utilities,Grab,MYR,85.9,0.52
T1000484,C106666,19/06/2025 14:20,card_spend,food_delivery,Maxis,MYR,152.46,0.77
T1000485,C105074,2025-04-21 22:01:29,card_spend,food_delivery,Grab,MYR,127.86,0.44
T1000486,C106854,2023-11-21 19:41:24,card_spend,subscriptions,Netflix,MYR,148.38,0.09
T1000487,C104250,2024-10-09 17:29:14,card_spend,ride_hailing,Samsung,MYR,16.52,0.71
T1000488,C100188,30/10/2024 10:25,cash_withdrawal,ecommerce,AEON,MYR,49.83,1.61
T1000489,C107067,2025-06-02 02:11:13,card_spend,subscriptions,TNB,MYR,32.57,0.36
T1000490,C100993,2024-05-10 18:09:19,transfer_out,ecommerce,Samsung,USD,209.67,2.23
T1000491,C100379,2022-04-07 00:53:01,transfer_out,utilities,Shopee,MYR,210.66,0.36
T1000492,C103970,2023-06-20 11:52:57,card_spend,travel,Shopee,MYR,109.79,0.14
T1000493,C102602,2024-09-05 23:15:12,card_spend,ecommerce,TNB,VND,180.13,0.67
T1000494,C106899,30/11/2024 09:48,transfer_out,food_delivery,TNG,MYR,543.5,2.45
T1000495,C102124,31/05/2025 19:24,card_spend,ride_hailing,Grab,MYR,108.06,0.11
T1000496,C106178,2024-12-27 10:53:36,card_spend,ride_hailing, Grab,MYR,24.22,0.31
T1000497,C100864,2023-04-27 14:49:37,card_spend,utilities,Maxis,MYR,30.85,
T1000498,C102005,2023-01-24 22:33:43,cash_withdrawal,utilities,Tesco,MYR,133.5,2.54
T1000499,C100178,2023-06-25 15:21:50,card_spend,travel,Netflix,USD,88.28,0.13
T1000500,C105280,2025-05-07 20:46:28,transfer_out,ecommerce,TNG,SGD,353.45,1.1
T1000501,C103623,2022-07-23 17:02:40,card_spend,ecommerce,Tesco,USD,53.98,0.64
T1000502,C107215,28/06/2024 22:07,fx_spend,food_delivery,tnb,MYR,203.94,0.74
T1000503,C100707,2022-09-24 10:45:29,card_spend,groceries,Lazada,USD,58.24,0.18
T1000504,C103540,2023-07-30 18:20:33,transfer_in,travel,TNB,MYR,699.99,0.0
T1000505,C106063,2024-03-10 12:15:09,transfer_out,groceries, Netflix,MYR,74.26,2.83
T1000506,C102404,2022-10-17 12:55:24,card_spend,food_delivery,Maxis,VND,125.82,0.33
T1000507,C104568,2023-02-12 02:43:43,card_spend,electronics,aeon,SGD,139.43,0.0
T1000508,C104546,2024-06-20 12:35:17,transfer_in,ecommerce,AEON,USD,652.62,0.0
T1000509,C104658,2022-06-17 01:48:45,transfer_out,groceries,Maxis,MYR,311.59,1.99
T1000510,C107860,2023-03-22 20:16:33,card_spend,utilities,Samsung,MYR,128.39,0.42
T1000511,C104552,28/04/2024 18:21,cash_withdrawal,travel, Samsung,SGD,226.51,2.3
T1000512,C106852,2022-01-11 08:09:50,card_spend,utilities,Netflix,USD,2.53,0.91
T1000513,C101656,2024-05-17 11:50:40,card_spend,groceries,Lazada,MYR,15.1,0.04
T1000514,C101938,2023-11-28 03:42:34,transfer_out,utilities,Netflix,MYR,169.49,
T1000515,C101982,2023-02-07 04:22:08,cash_withdrawal,food_delivery,Samsung,USD,40.38,2.03
T1000516,C101532,2023-05-22 23:16:25,card_spend,electronics,TNB,MYR,10.65,0.5
T1000517,C103495,2024-06-07 06:43:44,card_spend,utilities,Samsung,MYR,157.62,0.37
T1000518,C107336,2022-09-26 14:15:50,transfer_out,subscriptions,Maxis,MYR,390.1,1.3
T1000519,C102750,31/05/2022 05:48,card_spend,travel,Samsung,PHP,142.99,0.5
T1000520,C107959,2024-10-08 00:25:37,card_spend,food_delivery,Lazada,SGD,117.86,0.25
T1000521,C104136,2024-02-27 02:57:56,card_spend,ecommerce,Tesco,MYR,95.89,0.67
T1000522,C104691,09/06/2024 06:09,card_spend,groceries,Maxis,MYR,89.81,0.41
T1000523,C100069,2022-11-11 11:35:30,card_spend,ecommerce,Grab,MYR,109.92,0.72
T1000524,C101079,01/06/2022 20:57,card_spend,food_delivery,TNB,MYR,174.02,0.51
T1000525,C103136,2025-04-18 12:42:45,fx_spend,groceries,TNB,MYR,305.5,0.99
T1000526,C103423,2025-01-11 08:34:00,transfer_in,ride_hailing,Maxis,IDR,100.29,0.0
T1000527,C107800,2022-03-03 17:20:38,card_spend,travel,maxis,SGD,207.82,0.67
T1000528,C104969,2023-06-23 08:56:28,card_spend,utilities,Shopee,MYR,168.28,0.69
T1000529,C101876,20/03/2024 17:56,card_spend,ecommerce,Lazada,SGD,14.31,0.4
T1000530,C100540,2024-01-17 10:35:36,transfer_in,utilities,Shopee,MYR,200.99,0.0
T1000531,C106343,28/08/2023 01:13,transfer_in,ecommerce,Grab,USD,477.54,0.0
T1000532,C104930,2025-04-05 03:48:27,fx_spend,travel,TNG,MYR,228.51,2.26
T1000533,C104110,2024-03-19 15:36:35,card_spend,groceries,Samsung,MYR,96.84,1.0
T1000534,C102183,2023-09-14 01:37:51,card_spend,utilities,Grab,MYR,137.23,1.04
T1000535,C106745,2025-06-08 12:15:27,transfer_out,groceries,TNB,MYR,116.2,2.03
T1000536,C101102,2024-07-23 05:21:47,transfer_out,utilities,Shopee,MYR,156.14,1.54
T1000537,C100528,07/02/2025 01:22,card_spend,subscriptions,Samsung,SGD,3.73,0.63
T1000538,C102791,2023-02-04 05:04:38,transfer_in,utilities,AirAsia,USD,55.51,0.0
T1000539,C106208,01/06/2025 05:07,cash_withdrawal,groceries,TNG,MYR,204.82,1.39
T1000540,C103865,2023-08-14 04:29:07,card_spend,ecommerce,Netflix,SGD,41.65,0.27
T1000541,C105295,12/04/2022 18:42,card_spend,food_delivery,TNG,MYR,231.51,0.0
T1000542,C102002,2024-05-04 01:23:33,transfer_out,groceries,Samsung,SGD,480.92,1.91
T1000543,C100218,11/03/2023 08:07,fx_spend,groceries,Netflix,MYR,11.34,1.78
T1000544,C107781,06/08/2025 14:31,card_spend,ecommerce,AEON,MYR,67.2,0.16
T1000545,C103405,2022-05-09 13:44:14,transfer_out,ecommerce,Netflix,SGD,378.16,0.55
T1000546,C103127,2023-08-20 18:57:58,fx_spend,travel,AirAsia,IDR,146.71,0.91
T1000547,C105438,2023-05-16 16:16:11,card_spend,travel,Samsung,MYR,87.84,
T1000548,C104621,13/02/2025 00:15,transfer_in,food_delivery,AEON,IDR,285.52,0.0
T1000549,C101898,2024-02-13 19:33:28,transfer_out,electronics,Netflix,SGD,198.78,1.02
T1000550,C106216,2022-04-08 03:34:11,cash_withdrawal,food_delivery,Maxis,MYR,139.83,1.42
T1000551,C104842,09/02/2023 01:14,transfer_out,utilities,NETFLIX,MYR,213.77,0.78
T1000552,C104927,2022-06-11 02:51:53,transfer_in,food_delivery,AEON,MYR,75.93,0.0
T1000553,C107138,2024-10-25 05:45:39,card_spend,groceries,Tesco,MYR,37.94,0.43
T1000554,C106810,2024-02-15 02:58:36,card_spend,utilities,Shopee,IDR,95.0,0.55
T1000555,C101623,2024-05-06 23:19:57,cash_withdrawal,groceries,Grab,IDR,330.09,2.46
T1000556,C105150,2024-11-15 13:25:19,fx_spend,groceries,Maxis,MYR,93.47,1.0
